lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
1,20,32,1,0.85,,0,0,0,0,0.242036176,0.551723304,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.79375948
1,50,16,2,0.85,,0,0,0.133333333,0,0.061960784,0.597799691,0,0,0,0,0.102941176,0.485294118,0.426470588,0.382352941,0.793093809
14,80,32,1,0.85,,0,0,0,0,0.20994561,0.582996415,0,0,0,0,0.212121212,0.575757576,0.442424242,0.363636364,0.792942024
14,5,16,2,0.85,,0,0,0,0.04,0.225518341,0.521577205,0,0,0,0,0.212121212,0.515151515,0.4,0.303030303,0.787095546
1,50,64,3,0.85,,0,0,0,0,0.222291022,0.564484464,0,0,0,0,0.073529412,0.455882353,0.423529412,0.382352941,0.786775485
14,5,32,2,0.85,,0,0,0,0.04,0.198222647,0.545368391,0,0,0,0,0.181818182,0.515151515,0.406060606,0.333333333,0.783591038
1,50,32,1,0.85,,0,0,0,0,0.227324146,0.554324926,0,0,0,0,0.058823529,0.441176471,0.414705882,0.382352941,0.781649073
14,20,128,2,0.85,,0,0,0,0.04,0.216080544,0.523094154,0,0,0,0,0.196969697,0.46969697,0.387878788,0.272727273,0.779174698
14,50,128,2,0.85,,0,0,0,0.04,0.202365267,0.525696649,0,0,0,0,0.181818182,0.46969697,0.387878788,0.287878788,0.768061916
1,80,64,2,0.85,,0,0,0,0,0.233888469,0.532027741,0,0,0,0,0.058823529,0.426470588,0.4,0.367647059,0.76591621
14,50,64,1,0.85,,0,0,0,0.04,0.159540446,0.564600591,0,0,0,0,0.151515152,0.484848485,0.415151515,0.333333333,0.764141037
1,80,32,1,0.85,,0,0,0,0,0.208653227,0.55530018,0,0,0,0,0.058823529,0.441176471,0.408823529,0.382352941,0.763953407
1,50,32,3,0.85,,0,0,0,0,0.201337032,0.561915767,0,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,0.7632528
14,20,64,2,0.85,,0,0,0,0.036363636,0.195738437,0.530974389,0,0,0,0,0.196969697,0.46969697,0.393939394,0.272727273,0.763076462
14,5,16,1,0.85,,0,0,0,0.04,0.172364244,0.548860733,0,0,0,0,0.196969697,0.515151515,0.409090909,0.318181818,0.761224977
14,5,64,2,0.85,,0,0,0,0,0.245909646,0.513477371,0,0,0,0,0.196969697,0.484848485,0.393939394,0.287878788,0.759387017
1,80,64,3,0.85,,0,0,0,0,0.229179008,0.529697275,0,0,0,0,0.088235294,0.441176471,0.4,0.352941176,0.758876283
14,80,128,2,0.85,,0,0,0,0.04,0.18514665,0.531059451,0,0,0,0,0.166666667,0.454545455,0.390909091,0.287878788,0.756206101
1,80,16,2,0.85,,0,0,0.133333333,0,0.035555556,0.586982299,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.755871188
7,50,16,3,0.85,,0,0,0,0,0.147586207,0.607718352,0,0,0,0,0.104477612,0.507462687,0.453731343,0.402985075,0.755304559
14,20,16,3,0.85,,0,0,0,0.04,0.136588693,0.577937826,0,0,0,0,0.166666667,0.5,0.427272727,0.333333333,0.754526519
14,50,16,1,0.85,,0,0,0,0.036363636,0.132654044,0.584831419,0,0,0,0,0.151515152,0.5,0.43030303,0.348484848,0.753849099
3,5,16,2,0.85,,0,0,0,0,0.179000913,0.574764716,0,0,0,0,0.161764706,0.529411765,0.426470588,0.367647059,0.753765629
1,50,32,2,0.85,,0,0,0,0,0.195258112,0.55479881,0,0,0,0,0.073529412,0.441176471,0.405882353,0.367647059,0.750056921
14,50,32,2,0.85,,0,0,0,0,0.168536252,0.581180838,0,0,0,0,0.181818182,0.515151515,0.433333333,0.333333333,0.74971709
1,80,16,3,0.85,,0,0,0.133333333,0,0.02,0.592300309,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.745633643
14,20,16,1,0.85,,0,0,0,0.036363636,0.135829818,0.57274214,0,0,0,0,0.181818182,0.53030303,0.421212121,0.348484848,0.744935595
3,80,16,3,0.85,,0,0,0,0,0.142051282,0.601900289,0,0,0,0,0.161764706,0.514705882,0.441176471,0.352941176,0.743951571
1,20,16,3,0.85,,0,0,0.133333333,0,0.02,0.58981804,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.743151373
14,5,16,3,0.85,,0,0,0,0.04,0.163508694,0.538853844,0,0,0,0,0.181818182,0.46969697,0.4,0.287878788,0.742362538
3,5,16,3,0.85,,0,0,0,0,0.082857143,0.573089747,0.08,0,0,0,0.088235294,0.455882353,0.408823529,0.367647059,0.73594689
14,80,16,1,0.85,,0,0,0,0.036363636,0.109469697,0.589680926,0,0,0,0,0.151515152,0.5,0.43030303,0.348484848,0.73551426
3,80,16,2,0.85,,0,0,0,0,0.156058846,0.578741812,0,0,0,0,0.176470588,0.544117647,0.423529412,0.367647059,0.734800658
1,80,32,2,0.85,,0,0,0,0,0.148959627,0.582782074,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.731741702
1,80,64,1,0.85,,0,0,0,0,0.178682877,0.552402805,0,0,0,0,0.073529412,0.441176471,0.405882353,0.367647059,0.731085682
14,50,64,2,0.85,,0,0,0,0.036363636,0.12732251,0.564195494,0,0,0,0,0.121212121,0.46969697,0.412121212,0.348484848,0.72788164
1,20,32,3,0.85,,0,0,0,0,0.16091878,0.563560095,0,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,0.724478875
1,20,16,2,0.85,,0,0,0.133333333,0,0,0.587698422,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.721031755
1,50,16,1,0.85,,0,0,0,0,0.120716685,0.596102458,0,0,0,0,0.073529412,0.455882353,0.429411765,0.382352941,0.716819143
14,20,32,2,0.85,,0,0,0,0.036363636,0.114467204,0.558941662,0,0,0,0,0.242424242,0.515151515,0.409090909,0.272727273,0.709772502
1,80,16,1,0.85,,0,0,0,0,0.117871921,0.58524437,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.703116291
1,20,16,1,0.85,,0,0,0,0,0.12,0.580556429,0,0,0,0,0.088235294,0.470588235,0.417647059,0.382352941,0.700556429
14,80,32,2,0.85,,0,0,0,0,0.095732323,0.598415581,0,0,0,0,0.136363636,0.5,0.436363636,0.363636364,0.694147904
7,20,16,2,0.85,,0,0,0,0,0.064478764,0.619358008,0,0,0,0,0.089552239,0.507462687,0.447761194,0.417910448,0.683836772
1,80,32,3,0.85,,0,0,0,0,0.127699937,0.551467148,0,0,0,0,0.073529412,0.441176471,0.391176471,0.367647059,0.679167086
14,80,16,3,0.85,,0,0,0,0,0.092268305,0.575596835,0,0,0,0,0.151515152,0.484848485,0.415151515,0.333333333,0.66786514
14,50,16,3,0.85,,0,0,0,0,0.069199522,0.593201593,0,0,0,0,0.181818182,0.515151515,0.43030303,0.333333333,0.662401115
14,20,16,2,0.85,,0,0,0,0,0.072973139,0.585928583,0,0,0,0,0.181818182,0.515151515,0.424242424,0.333333333,0.658901722
1,50,16,3,0.85,,0,0,0,0,0.057142857,0.599319846,0,0,0,0,0.102941176,0.485294118,0.420588235,0.382352941,0.656462703
7,80,16,2,0.85,,0,0,0,0,0.057915377,0.597742449,0,0,0,0,0.089552239,0.462686567,0.426865672,0.373134328,0.655657826
14,50,16,2,0.85,,0,0,0,0,0.068571429,0.568145413,0,0,0,0,0.121212121,0.454545455,0.406060606,0.333333333,0.636716841
14,80,16,2,0.85,,0,0,0,0,0.056576577,0.576821985,0,0,0,0,0.166666667,0.5,0.412121212,0.333333333,0.633398561
1,5,16,3,0.85,,0,0,0,0,0.041269841,0.586079179,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.62734902
1,5,16,2,0.85,,0,0,0,0,0.026666667,0.577458489,0,0,0,0,0.102941176,0.455882353,0.408823529,0.352941176,0.604125156
