lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
1,20,64,1,0.85,,0,0,0,0,0.08358209,0.567220571,0,0,0,0,0.117647059,0.485294118,0.417647059,0.367647059,0.650802661
1,5,32,1,0.85,,0,0,0,0,0.060869565,0.589228455,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.65009802
14,80,32,1,0.85,,0,0,0,0,0.043243243,0.605403007,0,0,0,0,0.060606061,0.46969697,0.436363636,0.409090909,0.64864625
1,80,256,1,0.85,,0,0,0,0,0.060869565,0.585211002,0,0,0,0,0.117647059,0.485294118,0.420588235,0.367647059,0.646080567
14,20,16,1,0.85,,0,0,0,0,0.028571429,0.617145278,0,0,0,0,0.075757576,0.484848485,0.448484848,0.409090909,0.645716707
3,80,16,3,0.85,,0,0,0,0,0.048,0.593524494,0,0,0,0,0.073529412,0.470588235,0.420588235,0.397058824,0.641524494
14,50,32,1,0.85,,0,0,0,0,0.02962963,0.611120226,0,0,0,0,0.075757576,0.484848485,0.442424242,0.409090909,0.640749855
1,50,16,1,0.85,,0,0,0,0,0.134117647,0.506222973,0,0,0,0,0.132352941,0.470588235,0.405882353,0.338235294,0.64034062
1,20,32,3,0.85,,0,0,0,0,0.1,0.54006385,0,0,0,0,0.132352941,0.514705882,0.429411765,0.382352941,0.64006385
1,5,128,2,0.85,,0,0,0,0,0.025806452,0.612805871,0,0,0,0,0.117647059,0.514705882,0.444117647,0.397058824,0.638612323
1,5,16,1,0.85,,0,0,0,0,0.034285714,0.603041286,0,0,0,0,0.088235294,0.485294118,0.432352941,0.397058824,0.637327001
1,20,16,3,0.85,,0,0,0,0,0.102857143,0.534064817,0,0,0,0,0.161764706,0.514705882,0.423529412,0.352941176,0.63692196
1,80,32,1,0.85,,0,0,0,0,0.052173913,0.583965297,0,0,0,0,0.117647059,0.485294118,0.417647059,0.367647059,0.63613921
1,80,128,2,0.85,,0,0,0,0,0.041025641,0.591676207,0,0,0,0,0.073529412,0.470588235,0.423529412,0.397058824,0.632701848
1,50,64,1,0.85,,0,0,0,0,0.141152679,0.490440154,0,0,0,0,0.073529412,0.426470588,0.394117647,0.352941176,0.631592833
1,50,256,3,0.85,,0,0,0,0,0.097560976,0.531317524,0,0,0,0,0.132352941,0.5,0.417647059,0.367647059,0.6288785
1,5,16,2,0.85,,0,0,0,0,0.013333333,0.615512934,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.628846267
1,5,64,3,0.85,,0,0,0,0,0.013333333,0.615512934,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.628846267
1,50,128,2,0.85,,0,0,0,0,0.113333333,0.510967918,0,0,0,0,0.147058824,0.5,0.420588235,0.352941176,0.624301251
1,5,128,3,0.85,,0,0,0,0,0.0125,0.60869452,0,0,0,0,0.073529412,0.470588235,0.438235294,0.397058824,0.62119452
7,5,16,2,0.85,,0,0,0,0,0.042553191,0.577702733,0,0,0,0,0.119402985,0.447761194,0.411940299,0.328358209,0.620255924
14,50,16,1,0.85,,0,0,0,0,0,0.618725265,0,0,0,0,0.075757576,0.484848485,0.448484848,0.409090909,0.618725265
1,80,16,2,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,5,16,3,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,80,16,3,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,5,32,3,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,80,32,3,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,80,64,3,0.85,,0,0,0,0,0,0.616781798,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.616781798
1,5,32,2,0.85,,0,0,0,0,0,0.615512934,0,0,0,0,0.102941176,0.5,0.444117647,0.397058824,0.615512934
1,5,64,2,0.85,,0,0,0,0,0,0.612859468,0,0,0,0,0.088235294,0.485294118,0.441176471,0.397058824,0.612859468
7,50,16,1,0.85,,0,0,0,0,0.027586207,0.584415702,0,0,0,0,0.134328358,0.462686567,0.417910448,0.328358209,0.612001909
1,5,256,3,0.85,,0,0,0,0,0,0.611357698,0,0,0,0,0.088235294,0.485294118,0.438235294,0.397058824,0.611357698
7,5,16,1,0.85,,0,0,0,0,0.035414725,0.574255192,0,0,0,0,0.134328358,0.462686567,0.408955224,0.328358209,0.609669917
1,20,16,2,0.85,,0,0,0,0,0.102325581,0.499592609,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.601918191
7,80,16,1,0.85,,0,0,0,0,0.026293103,0.575544734,0,0,0,0,0.134328358,0.462686567,0.408955224,0.328358209,0.601837837
3,80,16,1,0.85,,0,0,0,0,0,0.600387486,0,0,0,0,0.073529412,0.470588235,0.429411765,0.397058824,0.600387486
1,50,64,2,0.85,,0,0,0,0,0.111111111,0.487438506,0,0,0,0,0.176470588,0.5,0.414705882,0.323529412,0.598549617
7,80,16,2,0.85,,0,0,0,0,0.018604651,0.579931948,0,0,0,0,0.119402985,0.447761194,0.405970149,0.328358209,0.598536599
7,20,16,1,0.85,,0,0,0,0,0.013793103,0.583127042,0,0,0,0,0.134328358,0.462686567,0.414925373,0.328358209,0.596920145
7,50,16,2,0.85,,0,0,0,0,0.01,0.586894469,0,0,0,0,0.134328358,0.462686567,0.411940299,0.328358209,0.596894469
1,50,32,2,0.85,,0,0,0,0,0.101098901,0.490027503,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.591126404
1,50,16,2,0.85,,0,0,0,0,0.101098901,0.488781798,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.589880699
1,50,16,3,0.85,,0,0,0,0,0.101098901,0.488781798,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.589880699
1,50,32,3,0.85,,0,0,0,0,0.101098901,0.488781798,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.589880699
1,20,64,3,0.85,,0,0,0,0,0.101098901,0.488781798,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.589880699
1,50,64,3,0.85,,0,0,0,0,0.101098901,0.488781798,0,0,0,0,0.176470588,0.514705882,0.420588235,0.338235294,0.589880699
1,50,128,3,0.85,,0,0,0,0,0.097777778,0.485735886,0,0,0,0,0.191176471,0.514705882,0.414705882,0.323529412,0.583513663
