lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
1,50,64,2,0.85,,0,0,0,0,0.048966088,0.595460749,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.644426837
1,5,16,1,0.85,,0,0,0,0,0.073142857,0.569217414,0,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,0.642360272
7,80,16,1,0.85,,0,0,0,0,0.016666667,0.622344585,0,0,0,0,0.074626866,0.492537313,0.453731343,0.417910448,0.639011251
1,80,32,1,0.85,,0,0,0,0,0.067179487,0.571321078,0,0,0,0,0.073529412,0.455882353,0.411764706,0.382352941,0.638500565
1,20,128,2,0.85,,0,0,0,0,0.063157895,0.574654943,0,0,0,0,0.058823529,0.441176471,0.414705882,0.382352941,0.637812838
1,80,16,1,0.85,,0,0,0,0,0.056,0.581335583,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.637335583
1,80,256,2,0.85,,0,0,0,0,0.063157895,0.573082253,0,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,0.636240147
1,20,256,3,0.85,,0,0,0,0,0.062068966,0.573233137,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.635302103
1,20,16,1,0.85,,0,0,0,0,0.05,0.583648445,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.633648445
1,20,32,2,0.85,,0,0,0,0,0.05,0.583648445,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.633648445
1,20,64,2,0.85,,0,0,0,0,0.05,0.583648445,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.633648445
1,5,64,2,0.85,,0,0,0,0,0.061016949,0.570106969,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.631123919
14,80,256,3,0.85,,0,0,0,0,0.055914316,0.575021737,0,0,0,0,0.181818182,0.515151515,0.409090909,0.333333333,0.630936052
1,80,64,2,0.85,,0,0,0,0,0.058181818,0.572303767,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.630485585
1,80,256,3,0.85,,0,0,0,0,0.057142857,0.570609174,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.627752031
1,5,32,2,0.85,,0,0,0,0,0.061016949,0.566435041,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.62745199
3,80,64,3,0.85,,0,0,0,0,0.042857143,0.584574932,0,0,0,0,0.117647059,0.485294118,0.417647059,0.367647059,0.627432075
1,20,128,3,0.85,,0,0,0,0,0.042553191,0.584775562,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.627328754
14,5,16,2,0.85,,0,0,0,0,0.025806452,0.601,0,0,0,0,0.181818182,0.515151515,0.436363636,0.333333333,0.626806452
1,80,32,2,0.85,,0,0,0,0,0.042553191,0.582323543,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.624876734
1,5,64,3,0.85,,0,0,0,0,0.042553191,0.582323543,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.624876734
7,20,16,3,0.85,,0,0,0,0,0,0.623356955,0,0,0,0,0.059701493,0.47761194,0.447761194,0.417910448,0.623356955
14,5,256,3,0.85,,0,0,0,0,0.025,0.59770412,0,0,0,0,0.181818182,0.515151515,0.427272727,0.333333333,0.62270412
14,5,256,1,0.85,,0,0,0,0,0.042134063,0.576447027,0,0,0,0,0.166666667,0.515151515,0.409090909,0.348484848,0.61858109
1,50,32,2,0.85,,0,0,0,0,0.014814815,0.599518782,0,0,0,0,0.073529412,0.455882353,0.423529412,0.382352941,0.614333597
14,80,16,3,0.85,,0,0,0,0,0,0.610333333,0,0,0,0,0.151515152,0.515151515,0.442424242,0.363636364,0.610333333
1,20,16,2,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,50,16,2,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,20,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,50,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,80,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,50,32,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,80,32,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,50,64,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,5,32,3,0.85,,0,0,0,0,0.01025641,0.590562025,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.600818435
1,80,16,2,0.85,,0,0,0,0,0,0.600258995,0,0,0,0,0.073529412,0.455882353,0.429411765,0.382352941,0.600258995
1,5,16,3,0.85,,0,0,0,0,0,0.600258995,0,0,0,0,0.073529412,0.455882353,0.429411765,0.382352941,0.600258995
1,20,32,3,0.85,,0,0,0,0,0,0.600258995,0,0,0,0,0.073529412,0.455882353,0.429411765,0.382352941,0.600258995
1,20,64,3,0.85,,0,0,0,0,0,0.600258995,0,0,0,0,0.073529412,0.455882353,0.429411765,0.382352941,0.600258995
1,80,128,3,0.85,,0,0,0,0,0,0.597111733,0,0,0,0,0.073529412,0.455882353,0.423529412,0.382352941,0.597111733
1,5,16,2,0.85,,0,0,0,0,0,0.595436577,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.595436577
14,5,16,3,0.85,,0,0,0,0,0,0.595037453,0,0,0,0,0.166666667,0.5,0.427272727,0.333333333,0.595037453
1,80,64,3,0.85,,0,0,0,0,0,0.594155406,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.594155406
3,80,16,1,0.85,,0,0,0,0,0,0.591303772,0,0,0,0,0.088235294,0.455882353,0.420588235,0.367647059,0.591303772
3,80,32,3,0.85,,0,0,0,0,0,0.591303772,0,0,0,0,0.088235294,0.455882353,0.420588235,0.367647059,0.591303772
3,5,16,2,0.85,,0,0,0,0,0,0.588500226,0,0,0,0,0.088235294,0.455882353,0.417647059,0.367647059,0.588500226
3,5,16,3,0.85,,0,0,0,0,0,0.588500226,0,0,0,0,0.088235294,0.455882353,0.417647059,0.367647059,0.588500226
3,80,16,3,0.85,,0,0,0,0,0,0.587509671,0,0,0,0,0.088235294,0.455882353,0.414705882,0.367647059,0.587509671
3,80,16,2,0.85,,0,0,0,0,0,0.585927127,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.585927127
