lag,epochs,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,total_f1
14,10000,5,16,2,0.85,,0,0,0,0,0.246396415,0.498642371,0,0,0,0,0.179104478,0.47761194,0.391044776,0.298507463,0.745038786
3,10000,20,128,2,0.85,,0,0,0,0,0.199642857,0.544948357,0,0,0,0,0.073529412,0.455882353,0.405882353,0.382352941,0.744591214
3,10000,50,16,2,0.85,,0,0,0,0,0.278028679,0.46351278,0,0,0,0,0.132352941,0.485294118,0.423529412,0.352941176,0.741541459
14,10000,5,32,3,0.85,,0,0,0,0,0.234132706,0.503652068,0,0,0,0,0.194029851,0.492537313,0.391044776,0.298507463,0.737784774
1,10000,50,128,1,0.85,,0,0,0,0,0.132116476,0.600130808,0,0,0,0,0.144927536,0.536231884,0.449275362,0.391304348,0.732247284
3,10000,50,16,3,0.85,,0,0,0,0.08,0.133538146,0.518388797,0,0,0,0,0.147058824,0.470588235,0.4,0.323529412,0.731926943
14,10000,80,16,3,0.85,,0,0,0,0,0.187272275,0.538456635,0,0,0,0,0.179104478,0.462686567,0.402985075,0.28358209,0.72572891
3,10000,20,16,1,0.85,,0,0,0,0.05,0.099722222,0.575643746,0,0,0,0,0.073529412,0.470588235,0.420588235,0.397058824,0.725365969
14,10000,5,32,1,0.85,,0,0,0,0,0.194096617,0.52991781,0,0,0,0,0.208955224,0.492537313,0.408955224,0.28358209,0.724014426
1,10000,50,128,2,0.85,,0,0,0,0,0.109569892,0.609735485,0,0,0,0,0.15942029,0.536231884,0.452173913,0.376811594,0.719305377
1,10000,5,64,3,0.85,,0,0,0,0,0.100749625,0.616119316,0,0,0,0,0.144927536,0.536231884,0.460869565,0.391304348,0.716868941
1,10000,50,16,1,0.85,,0,0,0,0,0.102397602,0.613888242,0,0,0,0,0.15942029,0.550724638,0.460869565,0.391304348,0.716285844
7,10000,80,16,3,0.85,,0,0,0,0,0.137663046,0.578067235,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.715730281
1,10000,50,64,1,0.85,,0,0,0,0,0.116789008,0.598212127,0,0,0,0,0.144927536,0.536231884,0.446376812,0.391304348,0.715001135
7,10000,20,16,3,0.85,,0,0,0,0,0.17806111,0.53484753,0,0,0,0,0.132352941,0.455882353,0.402941176,0.323529412,0.71290864
14,10000,80,32,1,0.85,,0,0,0,0,0.200295602,0.51252406,0,0,0,0,0.179104478,0.462686567,0.382089552,0.28358209,0.712819662
3,10000,5,16,1,0.85,,0,0,0,0.057142857,0.0784689,0.576932734,0,0,0,0,0.088235294,0.470588235,0.414705882,0.382352941,0.712544491
3,10000,80,64,3,0.85,,0,0,0,0.066666667,0.066666667,0.577829424,0,0,0,0,0.088235294,0.455882353,0.417647059,0.367647059,0.711162757
1,10000,50,32,1,0.85,,0,0,0,0,0.097054264,0.613673483,0,0,0,0,0.130434783,0.52173913,0.457971014,0.391304348,0.710727746
1,10000,20,64,2,0.85,,0,0,0,0,0.094954508,0.613738088,0,0,0,0,0.15942029,0.550724638,0.455072464,0.391304348,0.708692596
3,10000,5,16,3,0.85,,0,0,0,0.05,0.078412698,0.580124275,0,0,0,0,0.058823529,0.441176471,0.417647059,0.382352941,0.708536973
14,10000,50,16,3,0.85,,0,0,0,0,0.164525368,0.539954331,0,0,0,0,0.179104478,0.462686567,0.394029851,0.28358209,0.704479699
1,10000,5,16,2,0.85,,0,0,0,0,0.057806452,0.641041846,0,0,0,0,0.15942029,0.550724638,0.47826087,0.391304348,0.698848297
3,10000,5,16,2,0.85,,0,0,0,0.05,0.073822766,0.573015091,0,0,0,0,0.102941176,0.470588235,0.411764706,0.367647059,0.696837857
14,10000,5,32,2,0.85,,0,0,0,0,0.205616325,0.490524757,0,0,0,0,0.164179104,0.447761194,0.385074627,0.28358209,0.696141082
1,10000,50,32,2,0.85,,0,0,0,0,0.090388848,0.60499481,0,0,0,0,0.144927536,0.536231884,0.455072464,0.391304348,0.695383658
1,10000,20,32,2,0.85,,0,0,0,0,0.068571429,0.625625409,0,0,0,0,0.15942029,0.550724638,0.457971014,0.391304348,0.694196838
1,10000,20,16,3,0.85,,0,0,0,0,0.04,0.653827206,0,0,0,0,0.173913043,0.565217391,0.484057971,0.391304348,0.693827206
1,10000,80,16,2,0.85,,0,0,0,0,0.04137931,0.652312373,0,0,0,0,0.173913043,0.565217391,0.484057971,0.391304348,0.693691684
1,10000,50,64,2,0.85,,0,0,0,0,0.085106383,0.606269321,0,0,0,0,0.130434783,0.52173913,0.455072464,0.391304348,0.691375704
1,10000,5,32,3,0.85,,0,0,0,0,0.04137931,0.649703495,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.691082805
1,10000,80,128,3,0.85,,0,0,0,0,0.079054054,0.609504454,0,0,0,0,0.144927536,0.536231884,0.449275362,0.391304348,0.688558508
1,10000,20,128,3,0.85,,0,0,0,0,0.08433459,0.602771052,0,0,0,0,0.144927536,0.536231884,0.443478261,0.391304348,0.687105643
1,10000,50,32,3,0.85,,0,0,0,0,0.034782609,0.64768129,0,0,0,0,0.173913043,0.565217391,0.484057971,0.391304348,0.682463899
1,10000,50,128,3,0.85,,0,0,0,0,0.071869919,0.607786349,0,0,0,0,0.130434783,0.536231884,0.452173913,0.405797101,0.679656267
1,10000,20,16,2,0.85,,0,0,0,0,0.034285714,0.640156206,0,0,0,0,0.144927536,0.536231884,0.469565217,0.391304348,0.674441921
3,10000,20,64,3,0.85,,0,0,0,0,0.109595044,0.561883099,0,0,0,0,0.029411765,0.411764706,0.402941176,0.382352941,0.671478143
14,10000,5,256,1,0.85,,0,0,0,0,0.175572266,0.492295095,0,0,0,0,0.208955224,0.462686567,0.376119403,0.253731343,0.66786736
1,10000,50,64,3,0.85,,0,0,0,0,0.062222222,0.604967848,0,0,0,0,0.144927536,0.536231884,0.449275362,0.391304348,0.66719007
1,10000,50,16,3,0.85,,0,0,0,0,0.074074074,0.593044831,0,0,0,0,0.15942029,0.536231884,0.446376812,0.376811594,0.667118905
3,10000,20,32,3,0.85,,0,0,0,0,0.092684126,0.567629057,0,0,0,0,0.117647059,0.470588235,0.408823529,0.352941176,0.660313183
3,10000,20,16,3,0.85,,0,0,0,0.057142857,0.012903226,0.589460726,0,0,0,0,0.102941176,0.470588235,0.420588235,0.367647059,0.659506809
14,10000,5,128,3,0.85,,0,0,0,0,0.180355538,0.475966342,0,0,0,0,0.208955224,0.462686567,0.370149254,0.253731343,0.65632188
1,10000,50,16,2,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,10000,5,16,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,10000,80,16,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,10000,80,32,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
3,10000,80,32,3,0.85,,0,0,0,0.066666667,0,0.580246989,0,0,0,0,0.088235294,0.455882353,0.408823529,0.367647059,0.646913656
3,10000,80,64,2,0.85,,0,0,0,0,0.075451061,0.56978813,0,0,0,0,0.058823529,0.441176471,0.408823529,0.382352941,0.645239191
1,10000,20,32,3,0.85,,0,0,0,0,0,0.644996239,0,0,0,0,0.144927536,0.536231884,0.47826087,0.391304348,0.644996239
3,10000,80,64,1,0.85,,0,0,0,0,0.04967033,0.595084813,0,0,0,0,0.088235294,0.470588235,0.426470588,0.382352941,0.644755143
1,10000,80,64,3,0.85,,0,0,0,0,0.039215686,0.605373598,0,0,0,0,0.188405797,0.536231884,0.44057971,0.347826087,0.644589284
3,10000,80,128,1,0.85,,0,0,0,0,0.05019305,0.588477709,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.638670759
1,10000,20,64,3,0.85,,0,0,0,0,0.023529412,0.61406925,0,0,0,0,0.144927536,0.536231884,0.449275362,0.391304348,0.637598662
3,10000,80,32,1,0.85,,0,0,0,0,0.025,0.597006538,0,0,0,0,0.102941176,0.485294118,0.426470588,0.382352941,0.622006538
3,10000,80,32,2,0.85,,0,0,0,0,0.032432432,0.584596876,0,0,0,0,0.073529412,0.441176471,0.414705882,0.367647059,0.617029309
3,10000,80,16,1,0.85,,0,0,0,0,0.013333333,0.598606891,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.611940224
3,10000,80,16,2,0.85,,0,0,0,0,0,0.594480222,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.594480222
3,10000,80,16,3,0.85,,0,0,0,0,0,0.594480222,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.594480222
3,10000,20,16,2,0.85,,0,0,0,0,0,0.591368806,0,0,0,0,0.102941176,0.470588235,0.420588235,0.367647059,0.591368806
